name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
telangana,2021-09-14,28.8,23,25.2,32.2,23,26.1,22.4,84.7,0.3,100,8.33,rain,0,0,35.3,18.4,265.1,1005.8,81.8,5.2,264.3,22.6,9,,2021-09-14T06:03:58,2021-09-14T18:19:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-15,29.6,22.2,25.6,32.7,22.2,26.3,22.1,81.8,0,0,0,,0,0,,15.5,249.8,1007.9,71.4,5.6,239.9,20.7,9,,2021-09-15T06:04:05,2021-09-15T18:18:24,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-16,29.8,23,25.9,32.6,23,26.9,21.5,77.4,0,0,0,,0,0,,14.8,255,1008.5,58.8,5.9,260.6,22.6,10,,2021-09-16T06:04:13,2021-09-16T18:17:34,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-17,29.6,22,25.8,31.6,22,26.5,21,75.4,0,0,0,,0,0,,11.6,256.9,1008.5,56.1,6.5,271,23.3,10,,2021-09-17T06:04:21,2021-09-17T18:16:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-18,28.5,23,25.6,31,23,26.2,21,76.5,0,0,0,,0,0,,11.2,256.2,1010.3,77.6,5.5,224.3,19.6,8,,2021-09-18T06:04:29,2021-09-18T18:15:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,VOHS,43128099999"
telangana,2021-09-19,30.4,21.2,25.3,34.8,21.2,26.3,21.7,81.2,9,100,4.17,rain,0,0,,9.5,270,1011.9,79.1,5.4,243.4,21,9,,2021-09-19T06:04:37,2021-09-19T18:15:02,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-20,31.8,21.2,25.3,37.5,21.2,26.4,22.5,85.5,20,100,4.17,rain,0,0,,9.4,267.1,1010.6,89.1,5,186,15.9,7,,2021-09-20T06:04:44,2021-09-20T18:14:11,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-21,28.8,22,24.3,32,22,24.7,22.2,88,0.4,100,4.17,rain,0,0,35.3,14.8,280.2,1009.4,81.2,4.7,161.2,13.9,6,,2021-09-21T06:04:52,2021-09-21T18:13:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-22,26,22.3,23.7,26,22.3,23.7,22.1,90.8,17.6,100,12.5,rain,0,0,35.3,16.6,276.4,1007.4,92.9,4.9,161.8,13.9,6,,2021-09-22T06:05:00,2021-09-22T18:12:30,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-23,27.3,22,24.3,30.2,22,24.8,22.6,90.4,0.6,100,4.17,rain,0,0,,12.6,279.5,1008,82,5.1,122.1,10.5,4,,2021-09-23T06:05:09,2021-09-23T18:11:40,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2021-09-24,29.3,23,25.2,33,23,26,22.3,84.7,0.8,100,20.83,rain,0,0,,13,272.1,1009.1,80.6,5.3,199.3,17.1,8,,2021-09-24T06:05:17,2021-09-24T18:10:50,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-25,30.4,21.2,25.3,35.3,21.2,26.7,22.5,84.8,43,100,8.33,rain,0,0,,13,283.2,1008.9,75.9,5.2,193,16.8,8,,2021-09-25T06:05:25,2021-09-25T18:10:00,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-26,27.4,22,24.1,30.4,22,24.2,22.6,91.6,4.4,100,29.17,rain,0,0,,18.4,282.2,1006.6,88.3,5.2,210.4,18.1,8,,2021-09-26T06:05:34,2021-09-26T18:09:10,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-27,23.9,21.1,22.4,23.9,21.1,22.4,21.9,96.7,45,100,20.83,rain,0,0,,22.3,290.8,1003.9,96.2,3.2,160.5,13.9,5,,2021-09-27T06:05:43,2021-09-27T18:08:20,0.7,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-28,25.2,22,23.5,25.2,22,23.5,22.3,93.2,0.2,100,4.17,rain,0,0,35.3,18.4,239.9,1006.1,89.6,4.8,266.3,23,9,,2021-09-28T06:05:52,2021-09-28T18:07:30,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-09-29,28,22,24.6,31.3,22,25.1,21.9,85.3,0,0,0,,0,0,,18.4,244.4,1009.5,58.5,5.2,266,23.1,9,,2021-09-29T06:06:01,2021-09-29T18:06:41,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2021-09-30,30.5,22.8,25.8,35.4,22.8,27.1,22.8,84.1,0,0,0,,0,0,,13,271.6,1011.2,62.3,5.5,190.4,16.5,7,,2021-09-30T06:06:10,2021-09-30T18:05:52,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-01,30.7,23.8,26.8,36,23.8,28.7,23.6,83,0.1,100,4.17,rain,0,0,,9.4,80.6,1011.1,55.5,5.4,195.8,17,8,,2021-10-01T06:06:20,2021-10-01T18:05:03,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,remote,VOHS,43128099999"
telangana,2021-10-02,30,23,26.5,34.8,23,28,23,82,0.3,100,12.5,rain,0,0,,13,118.5,1011.5,54.1,5.4,214.9,18.6,9,,2021-10-02T06:06:30,2021-10-02T18:04:15,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-03,30.2,24,26.7,34.5,24,28.5,23,80.8,0,0,0,,0,0,,9.4,114.6,1011.2,56.7,5.4,255.1,22.1,9,,2021-10-03T06:06:40,2021-10-03T18:03:27,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-04,31.8,23,26.3,38.3,23,27.7,22.7,81.5,0,0,0,,0,0,,9,117.4,1010.3,58.9,5.7,216.5,18.8,8,,2021-10-04T06:06:50,2021-10-04T18:02:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-05,30.2,23,25.6,35,23,26.6,23.1,86.4,8,100,4.17,rain,0,0,,9.9,57.4,1010.4,65.8,4.8,140.9,12.1,6,,2021-10-05T06:07:01,2021-10-05T18:01:52,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-06,31,23,26.2,33.7,23,27.2,22.9,83,5,100,4.17,rain,0,0,37.1,16.6,88.8,1009.8,71.1,5.3,182,15.8,6,,2021-10-06T06:07:12,2021-10-06T18:01:05,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-07,29.9,23,25.9,34,23,27.1,22.8,83.9,0.6,100,20.83,rain,0,0,,20.5,104.9,1009.5,67.1,5.2,196.7,17,7,,2021-10-07T06:07:23,2021-10-07T18:00:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-08,30.7,21,26,35.5,21,27.7,22.8,83.4,17,100,4.17,rain,0,0,,11.7,173,1009.5,72.7,5.1,162.9,14.2,6,,2021-10-08T06:07:35,2021-10-08T17:59:33,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-09,30.4,21,24.6,35.6,21,25.8,22.5,88.7,91,100,8.33,rain,0,0,,16.6,268.4,1010.6,81.7,4.7,154.3,13.3,6,,2021-10-09T06:07:47,2021-10-09T17:58:47,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-10,31,22.9,25.7,33.7,22.9,26.6,22.2,82,2.9,100,25,rain,0,0,,13,321.9,1010.4,57,5,109.3,9.3,4,,2021-10-10T06:07:59,2021-10-10T17:58:02,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2021-10-11,31,22,25.9,32,22,26.3,20.2,73.4,0,0,0,,0,0,,9.4,359.6,1009.5,45.9,5.3,235.1,20.3,8,,2021-10-11T06:08:12,2021-10-11T17:57:18,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-12,31,20,25.5,35.5,20,26.2,19.6,71.3,0,0,0,,0,0,,9.4,43.5,1009.2,56.2,5.6,259.3,22.5,9,,2021-10-12T06:08:26,2021-10-12T17:56:34,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-13,29.2,22,25.8,32.3,22,26.7,21.5,77.8,0,0,0,,0,0,,9.4,17.9,1009,49.9,4.8,222.2,19.3,8,,2021-10-13T06:08:39,2021-10-13T17:55:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-14,31,22,26.4,32.5,22,27.1,20.7,72.9,0,0,0,,0,0,,11.2,16,1008.4,55.5,5.1,209.6,18.1,7,,2021-10-14T06:08:53,2021-10-14T17:55:08,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-15,30.1,21.5,25.9,32.1,21.5,26.5,19.6,68.7,0,0,0,,0,0,,9.7,17.3,1006,52.3,5.7,228.8,19.8,8,,2021-10-15T06:09:08,2021-10-15T17:54:26,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-16,28.4,21,24.2,31.8,21,24.5,22.3,89,41,100,8.33,rain,0,0,,9.4,68.2,1005.4,81.9,3.7,198.7,17,7,,2021-10-16T06:09:23,2021-10-16T17:53:45,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-17,29.9,22,25.7,34.9,22,27.1,22.8,85,1.6,100,25,rain,0,0,,9.4,221.5,1006.6,68.4,4.7,153.7,13.3,6,,2021-10-17T06:09:38,2021-10-17T17:53:04,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2021-10-18,30,23,26,32.3,23,26.8,20.9,74.4,0,0,0,,0,0,,13,263,1008.7,40.7,5.3,229,19.9,8,,2021-10-18T06:09:54,2021-10-18T17:52:24,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-19,30,22,25.6,32.5,22,26.5,21.1,76.7,0,0,0,,0,0,,18.4,289.2,1012.3,45,5.7,221.6,19.2,8,,2021-10-19T06:10:11,2021-10-19T17:51:45,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,VOHS,43128099999"
telangana,2021-10-20,30.4,22.1,25.4,31.4,22.1,25.8,19.6,71.8,0,0,0,,0,0,,9.4,328.2,1014.8,43.3,5.5,223.8,19.1,8,,2021-10-20T06:10:28,2021-10-20T17:51:07,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999,remote"
telangana,2021-10-21,30.4,21.4,25.3,30.4,21.4,25.5,19.1,71,0,0,0,,0,0,,9.4,347.5,1015.3,27.5,5.5,250.3,21.5,9,,2021-10-21T06:10:45,2021-10-21T17:50:29,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-22,29.7,20.7,24.9,30.1,20.7,25.1,18.1,67.6,0,0,0,,0,0,,11.2,354.5,1015.8,24.3,5.4,257.4,22.2,9,,2021-10-22T06:11:03,2021-10-22T17:49:53,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-23,30.8,19.6,25.1,31.4,19.6,25.3,17.5,64.7,0,0,0,,0,0,,9.4,32.3,1015.6,30.9,5.9,254.2,21.9,9,,2021-10-23T06:11:22,2021-10-23T17:49:17,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,remote,43128099999,VOHS"
telangana,2021-10-24,30,19.3,24.8,30.8,19.3,25,17.8,67.2,0,0,0,,0,0,,9.4,57.7,1015.7,46.9,5.7,214.9,18.6,8,,2021-10-24T06:11:41,2021-10-24T17:48:42,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-25,29,19.9,24.3,29.1,19.9,24.4,16.7,64.3,0,0,0,,0,0,,9.7,37.8,1014.9,38.5,5.8,252.5,21.8,9,,2021-10-25T06:12:01,2021-10-25T17:48:07,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-26,28.5,19.7,24,28.8,19.7,24.1,16.8,66.5,0,0,0,,0,0,,13,47.8,1014.2,37.5,5.7,249.7,21.5,9,,2021-10-26T06:12:21,2021-10-26T17:47:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-27,28.7,18.9,23.6,28.7,18.9,23.6,16,64.5,0,0,0,,0,0,,11.6,35.6,1014.6,33.1,5.6,254.1,21.9,9,,2021-10-27T06:12:42,2021-10-27T17:47:02,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-28,28.1,17,23.4,29,17,23.6,17.1,68.9,0,0,0,,0,0,,10.1,50,1014.7,40.8,5,220,19.1,8,,2021-10-28T06:13:03,2021-10-28T17:46:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-29,27.6,21,24.6,29.3,21,24.9,18.5,69.1,0.4,100,8.33,rain,0,0,,11.2,45.9,1015.8,65.8,4.6,123,10.4,5,,2021-10-29T06:13:25,2021-10-29T17:46:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-30,28.2,22.7,25.2,30.6,22.7,25.9,20,73.4,0.4,100,16.67,rain,0,0,,14.8,61.7,1016.3,69.8,4.4,156.3,13.5,5,,2021-10-30T06:13:47,2021-10-30T17:45:31,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-10-31,29.2,22.2,25.2,30.4,22.2,25.6,19.4,71.4,0.6,100,20.83,rain,0,0,,9.4,58,1015.9,50,5,194.5,16.7,7,,2021-10-31T06:14:10,2021-10-31T17:45:02,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-01,25.9,20,22.5,25.9,20,22.5,17.2,72.8,0,0,0,,0,0,,11.2,80.1,1015.5,67.7,4.6,123.6,10.8,5,,2021-11-01T06:14:34,2021-11-01T17:44:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-02,27.2,21,23.6,29.5,21,23.8,20.3,81.8,0.1,100,4.17,rain,0,0,,11.2,71.6,1014.9,86.3,4.6,169.9,14.7,7,,2021-11-02T06:14:58,2021-11-02T17:44:09,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-03,27.9,22,24.1,30.3,22,24.5,21.2,84.6,0,0,0,,0,0,,13,89.8,1014.9,76.4,5.1,200.7,17.2,7,,2021-11-03T06:15:23,2021-11-03T17:43:44,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-04,27.9,22,24.2,30,22,24.6,21.5,85.6,0,0,0,,0,0,,11.2,90.5,1014.3,75.8,5,160.6,14,6,,2021-11-04T06:15:48,2021-11-04T17:43:20,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-05,28.9,21,24.1,30.6,21,24.3,20.7,81.8,0,0,0,,0,0,,13,100.7,1014,61.3,5.2,236.4,20.5,8,,2021-11-05T06:16:14,2021-11-05T17:42:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-06,28.5,21,24.1,29.1,21,24.4,19.1,75.5,0,0,0,,0,0,,13,80.6,1013,53.3,4.9,232.1,19.9,8,,2021-11-06T06:16:41,2021-11-06T17:42:35,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-07,27.1,19,22.8,27.5,19,22.8,16.6,69.2,0,0,0,,0,0,,11.2,75.5,1013,44.4,5.2,212.5,18.4,8,,2021-11-07T06:17:08,2021-11-07T17:42:14,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-08,28.3,17.2,22.4,27.9,17.2,22.4,14.8,64,0,0,0,,0,0,,11.2,62.7,1014.1,36.5,5.7,225.6,19.5,8,,2021-11-08T06:17:35,2021-11-08T17:41:54,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-09,26.3,16.2,21.9,26.3,16.2,21.9,13.9,62.7,0,0,0,,0,0,,14.9,60.1,1014.7,59.5,5,236.8,20.4,8,,2021-11-09T06:18:03,2021-11-09T17:41:36,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-10,28.5,17.9,23.4,27.8,17.9,23.3,13.7,57.4,0,0,0,,0,0,,9.9,46.6,1013.6,43.1,4.5,163.6,14.1,6,,2021-11-10T06:18:32,2021-11-10T17:41:19,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-11,28.1,20.2,23.8,28.2,20.2,23.8,14.8,57.3,0,0,0,,0,0,,11.2,38.8,1011.6,65,4.7,121.2,10.6,5,,2021-11-11T06:19:01,2021-11-11T17:41:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-12,26,21.2,24,26,21.2,24,19.3,75.8,0.3,100,12.5,rain,0,0,,16.6,47.5,1011.5,88.2,4.2,92,8,4,,2021-11-12T06:19:31,2021-11-12T17:40:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-13,27.7,22,24,30.3,22,24.3,21.8,87.8,0.5,100,16.67,rain,0,0,,13,83.7,1011.9,73.7,4.7,158,13.7,6,,2021-11-13T06:20:01,2021-11-13T17:40:34,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-14,28.6,22,24.6,31.3,22,25.1,21.8,84.9,0.8,100,25,rain,0,0,,11.2,96.8,1012.1,67.7,4.6,199.6,17.2,8,,2021-11-14T06:20:32,2021-11-14T17:40:22,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-15,28,22,24.7,30.6,22,25.1,21.8,84.2,0.2,100,4.17,rain,0,0,,10.5,94.9,1010.8,68,4.8,221.3,19.1,8,,2021-11-15T06:21:03,2021-11-15T17:40:11,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-16,27,22.1,24,29.1,22.1,24.1,21.9,88.1,0.2,100,4.17,rain,0,0,,13,100.8,1011.3,76.6,4.7,209.1,18,8,,2021-11-16T06:21:35,2021-11-16T17:40:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-17,27.5,22,24.1,30.4,22,24.3,21.9,88,0,0,0,,0,0,,18.4,107.5,1013.2,68.1,5,167,14.5,6,,2021-11-17T06:22:07,2021-11-17T17:39:52,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43128599999,VOHS,43128099999"
telangana,2021-11-18,26.7,22,23.7,28.7,22,23.8,21.9,89.9,0.3,100,4.17,rain,0,0,,7.9,81.4,1012.1,84.4,3.8,110,9.6,4,,2021-11-18T06:22:39,2021-11-18T17:39:45,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-19,25.8,21.2,23.2,25.8,21.2,23.2,21.7,91.7,0.1,100,4.17,rain,0,0,35.3,18.4,80.4,1009.7,91.5,4.4,117.7,10.2,5,,2021-11-19T06:23:12,2021-11-19T17:39:39,0.5,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-20,24.9,21.1,22.4,24.9,21.1,22.4,21.5,95,2,100,4.17,rain,0,0,,16.6,98,1010,89.5,4.2,205.8,17.8,7,,2021-11-20T06:23:46,2021-11-20T17:39:34,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-21,25,21.2,22.7,25,21.2,22.7,21.6,93.7,3.8,100,8.33,rain,0,0,,14.8,105.2,1012.8,90.7,4.2,206.7,18,8,,2021-11-21T06:24:19,2021-11-21T17:39:30,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-22,28.1,21.2,24.5,30.8,21.2,25.1,21.8,85.6,0,0,0,,0,0,,9.4,99.8,1014.3,60.7,4.8,216.3,18.6,8,,2021-11-22T06:24:53,2021-11-22T17:39:28,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-23,30.1,22,25.3,35.1,22,26.4,21.8,82.1,0.3,100,4.17,rain,0,0,,10.8,103.3,1013.6,51.8,5.2,211,18.2,8,,2021-11-23T06:25:28,2021-11-23T17:39:27,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-24,29.2,22,25.3,31.6,22,26.1,21.6,80.9,0,0,0,,0,0,,11.2,79.2,1014.2,59.5,5.1,184.7,16,7,,2021-11-24T06:26:02,2021-11-24T17:39:27,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,43128099999,VOHS"
telangana,2021-11-25,29.4,20.2,24.5,30,20.2,24.8,18.8,72.7,0,0,0,,0,0,,11.5,70.9,1015.1,51.1,5.3,215.1,18.5,8,,2021-11-25T06:26:37,2021-11-25T17:39:29,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-26,29.2,17.3,23.2,28.8,17.3,23.3,16.7,69.2,0,0,0,,0,0,,9.7,68.9,1015.3,37.5,5.6,228.4,19.8,8,,2021-11-26T06:27:13,2021-11-26T17:39:31,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-27,27.1,16.3,22.1,27.6,16.3,22.2,16.5,72.2,0,0,0,,0,0,,9.7,82.8,1015.6,56.8,4.8,190.8,16.5,7,,2021-11-27T06:27:48,2021-11-27T17:39:35,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-28,28,19.3,23,29.7,19.3,23.1,17.3,71,0,0,0,,0,0,,14.8,68.8,1016.6,64.5,4.7,179.6,15.6,7,,2021-11-28T06:28:24,2021-11-28T17:39:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-29,24.1,20.1,22.3,24.1,20.1,22.3,18.6,80.2,0.4,100,4.17,rain,0,0,,11.5,87.4,1017,82.5,3.6,160.9,13.9,7,,2021-11-29T06:28:59,2021-11-29T17:39:47,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
telangana,2021-11-30,27.2,18.1,23.3,28.2,18.1,23.4,17.6,71.6,0.7,100,16.67,rain,0,0,,9.4,80.7,1016.5,68.1,5.1,187.9,16.2,7,,2021-11-30T06:29:35,2021-11-30T17:39:55,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VOHY,43083099999,43128599999,VOHS,43128099999"
